customer_id,account_id,account_type,account_open_date,kyc_verified_status,customer_age,customer_occupation,customer_income_range,customer_risk_category,credit_score,average_monthly_balance,is_mule_account
CUST03124,ACC03124,Savings,2025-05-08,Verified,43,Teacher,Medium,Medium,608,136425,0
CUST03125,ACC03125,Current,2022-01-30,Verified,54,Engineer,High,Low,766,98473,0
CUST03126,ACC03126,Current,2024-06-09,Verified,21,Teacher,Low,Low,655,363176,0
CUST03127,ACC03127,Savings,2023-09-15,Verified,54,Freelancer,Low,Low,614,302871,0
CUST03128,ACC03128,Savings,2023-08-19,Verified,42,Freelancer,Medium,Low,805,311501,0
CUST03129,ACC03129,Current,2023-11-18,Verified,62,Engineer,Low,Medium,848,481197,0
CUST03130,ACC03130,Current,2023-01-08,Verified,43,Engineer,Low,Low,719,415683,0
CUST03131,ACC03131,Savings,2024-05-01,Verified,19,Business,High,Low,749,410285,0
CUST03132,ACC03132,Current,2022-03-14,Verified,40,Student,Medium,Low,788,208780,0
CUST03133,ACC03133,Current,2023-04-14,Pending,44,Engineer,Medium,Medium,661,401835,0
CUST03134,ACC03134,Savings,2022-04-12,Verified,28,Student,High,Medium,641,154356,0
CUST03135,ACC03135,Current,2025-08-17,Verified,54,Freelancer,High,Low,700,207311,0
CUST03136,ACC03136,Current,2022-05-31,Pending,58,Teacher,Low,Low,669,250582,0
CUST03137,ACC03137,Current,2025-01-19,Verified,20,Unemployed,High,Medium,717,283755,0
CUST03138,ACC03138,Savings,2024-12-17,Verified,32,Freelancer,High,Medium,608,190391,0
CUST03139,ACC03139,Current,2023-09-11,Pending,58,Business,Low,Medium,771,52997,0
CUST03140,ACC03140,Current,2022-08-16,Pending,29,Student,Low,Low,820,258018,0
CUST03141,ACC03141,Current,2025-07-04,Verified,39,Student,Low,Low,691,468685,0
CUST03142,ACC03142,Savings,2023-10-17,Verified,27,Unemployed,Medium,Low,683,344141,0
CUST03143,ACC03143,Current,2024-03-12,Pending,65,Unemployed,Medium,Medium,696,272023,0
CUST03144,ACC03144,Current,2025-07-08,Verified,45,Teacher,Low,Low,631,308494,0
CUST03145,ACC03145,Current,2022-03-19,Verified,60,Student,Low,Medium,766,411134,0
CUST03146,ACC03146,Savings,2023-02-14,Pending,35,Unemployed,Low,Low,670,185101,0
CUST03147,ACC03147,Current,2024-12-03,Verified,65,Teacher,Low,Low,629,157818,0
CUST03148,ACC03148,Savings,2024-05-13,Verified,31,Business,Medium,Low,831,51929,0
CUST03149,ACC03149,Current,2024-05-01,Verified,25,Business,Low,Medium,794,79198,0
CUST03150,ACC03150,Savings,2022-05-22,Verified,27,Unemployed,High,Low,792,134386,0
CUST03151,ACC03151,Savings,2025-05-10,Verified,26,Unemployed,High,Medium,678,398041,0
CUST03152,ACC03152,Savings,2022-04-14,Pending,48,Engineer,Medium,Medium,616,118218,0
CUST03153,ACC03153,Current,2024-02-08,Verified,58,Engineer,High,Low,616,384793,0
CUST03154,ACC03154,Current,2024-09-20,Pending,32,Unemployed,High,Low,737,169146,0
CUST03155,ACC03155,Savings,2023-07-08,Verified,31,Engineer,Medium,Medium,615,49819,0
CUST03156,ACC03156,Savings,2023-01-03,Verified,38,Business,High,Medium,767,432931,0
CUST03157,ACC03157,Savings,2023-03-14,Verified,50,Business,Low,Medium,729,126949,0
CUST03158,ACC03158,Savings,2023-03-29,Verified,34,Unemployed,Low,Low,821,247079,0
CUST03159,ACC03159,Current,2023-10-05,Verified,65,Business,Low,Medium,834,255696,0
CUST03160,ACC03160,Savings,2024-06-26,Pending,28,Student,Medium,Medium,839,223109,0
CUST03161,ACC03161,Current,2022-06-10,Verified,28,Unemployed,High,Medium,801,453601,0
CUST03162,ACC03162,Savings,2025-04-01,Pending,41,Unemployed,Medium,Medium,830,477895,0
CUST03163,ACC03163,Current,2024-10-05,Pending,54,Business,Medium,Medium,681,272191,0
CUST03164,ACC03164,Savings,2024-05-08,Verified,18,Teacher,High,Low,691,253384,0
CUST03165,ACC03165,Current,2023-02-02,Pending,22,Teacher,Medium,Low,653,78950,0
CUST03166,ACC03166,Savings,2022-07-11,Verified,55,Student,Low,Low,813,314303,0
CUST03167,ACC03167,Current,2023-05-19,Verified,33,Business,High,Low,831,408644,0
CUST03168,ACC03168,Savings,2025-07-31,Verified,52,Engineer,High,Low,695,379731,0
CUST03169,ACC03169,Savings,2025-07-31,Verified,30,Unemployed,Low,Low,735,272846,0
CUST03170,ACC03170,Current,2025-01-18,Verified,32,Unemployed,High,Low,721,344639,0
CUST03171,ACC03171,Current,2022-05-23,Verified,29,Unemployed,Low,Medium,682,454326,0
CUST03172,ACC03172,Savings,2025-07-19,Verified,18,Teacher,Low,Low,808,241247,0
CUST03173,ACC03173,Current,2022-08-30,Verified,29,Teacher,High,Medium,663,253053,0
CUST03174,ACC03174,Savings,2025-04-22,Verified,51,Unemployed,Low,Low,750,407770,0
CUST03175,ACC03175,Savings,2023-11-26,Verified,49,Business,High,Low,724,202083,0
CUST03176,ACC03176,Current,2022-12-18,Verified,19,Engineer,High,Medium,751,133600,0
CUST03177,ACC03177,Savings,2022-08-19,Verified,38,Business,Low,Medium,666,283689,0
CUST03178,ACC03178,Savings,2022-06-03,Verified,44,Business,Medium,Low,701,294203,0
CUST03179,ACC03179,Savings,2025-08-10,Pending,35,Student,High,Low,661,103882,0
CUST03180,ACC03180,Savings,2023-06-25,Verified,18,Teacher,High,Medium,609,224679,0
CUST03181,ACC03181,Current,2024-03-24,Verified,32,Business,Medium,Low,615,172509,0
CUST03182,ACC03182,Current,2024-09-23,Verified,19,Student,Medium,Medium,813,283049,0
CUST03183,ACC03183,Current,2024-02-25,Verified,53,Engineer,Medium,Medium,605,78303,0
CUST03184,ACC03184,Savings,2024-05-13,Verified,61,Student,Low,Medium,618,144947,0
CUST03185,ACC03185,Savings,2024-04-22,Verified,37,Business,High,Medium,815,331178,0
CUST03186,ACC03186,Current,2022-11-27,Verified,57,Student,High,Medium,661,144751,0
CUST03187,ACC03187,Savings,2025-04-29,Verified,18,Teacher,Medium,Medium,673,121997,0
CUST03188,ACC03188,Current,2022-06-23,Verified,62,Teacher,Medium,Low,625,138638,0
CUST03189,ACC03189,Savings,2023-11-24,Verified,31,Teacher,Medium,Low,727,308904,0
CUST03190,ACC03190,Savings,2023-02-17,Verified,55,Freelancer,High,Low,831,225871,0
CUST03191,ACC03191,Current,2024-05-12,Pending,45,Unemployed,Low,Low,629,82734,0
CUST03192,ACC03192,Current,2023-12-20,Verified,19,Freelancer,Low,Low,646,373785,0
CUST03193,ACC03193,Current,2024-12-13,Verified,23,Freelancer,High,Low,845,35150,0
CUST03194,ACC03194,Current,2023-09-05,Verified,26,Unemployed,High,Medium,798,26658,0
CUST03195,ACC03195,Current,2025-02-13,Verified,50,Student,Low,Low,689,235992,0
CUST03196,ACC03196,Savings,2025-04-03,Verified,62,Teacher,Low,Low,718,40383,0
CUST03197,ACC03197,Current,2023-08-06,Verified,53,Business,Low,Medium,704,383522,0
CUST03198,ACC03198,Savings,2024-12-11,Verified,29,Student,High,Medium,656,413397,0
CUST03199,ACC03199,Current,2025-02-24,Verified,52,Engineer,Low,Medium,607,415131,0
CUST03200,ACC03200,Current,2022-05-07,Verified,55,Freelancer,Medium,Low,656,338279,0
CUST03201,ACC03201,Savings,2025-06-07,Pending,42,Engineer,High,Medium,795,349182,0
CUST03202,ACC03202,Savings,2024-09-30,Pending,59,Business,High,Low,712,82345,0
CUST03203,ACC03203,Savings,2024-01-13,Pending,34,Student,High,Medium,730,413238,0
CUST03204,ACC03204,Savings,2022-08-03,Verified,36,Teacher,Low,Medium,665,104921,0
CUST03205,ACC03205,Savings,2022-03-07,Verified,63,Teacher,High,Low,789,454715,0
CUST03206,ACC03206,Current,2023-01-08,Verified,29,Engineer,High,Medium,678,259227,0
CUST03207,ACC03207,Current,2023-05-30,Verified,22,Student,Medium,Low,632,235773,0
CUST03208,ACC03208,Current,2022-12-25,Pending,61,Freelancer,High,Low,656,291668,0
CUST03209,ACC03209,Savings,2025-06-23,Pending,28,Engineer,Medium,Low,600,332355,0
CUST03210,ACC03210,Savings,2023-09-01,Pending,34,Unemployed,High,Medium,779,474443,0
CUST03211,ACC03211,Savings,2024-03-23,Verified,26,Teacher,Medium,Medium,659,134013,0
CUST03212,ACC03212,Savings,2022-11-21,Pending,56,Teacher,High,Low,681,215144,0
CUST03213,ACC03213,Savings,2023-01-05,Verified,65,Business,Medium,Medium,611,390141,0
CUST03214,ACC03214,Savings,2023-10-14,Verified,29,Engineer,Medium,Medium,841,351760,0
CUST03215,ACC03215,Current,2025-01-23,Verified,49,Business,High,Medium,774,391539,0
CUST03216,ACC03216,Savings,2024-04-10,Verified,41,Freelancer,Low,Low,779,96898,0
CUST03217,ACC03217,Current,2024-10-03,Verified,38,Engineer,High,Medium,620,168660,0
CUST03218,ACC03218,Savings,2023-01-27,Verified,31,Engineer,Medium,Medium,701,175624,0
CUST03219,ACC03219,Savings,2024-08-14,Verified,60,Unemployed,Low,Low,753,43384,0
CUST03220,ACC03220,Savings,2023-03-14,Verified,25,Freelancer,Medium,Medium,733,485355,0
CUST03221,ACC03221,Current,2025-07-02,Verified,61,Engineer,Low,Medium,835,251294,0
CUST03222,ACC03222,Current,2025-01-07,Pending,18,Engineer,Low,Low,647,496719,0
CUST03223,ACC03223,Savings,2022-09-07,Verified,37,Freelancer,High,Medium,613,278831,0
CUST03224,ACC03224,Savings,2025-04-15,Verified,20,Student,High,Medium,702,286957,0
CUST03225,ACC03225,Current,2022-08-04,Verified,56,Business,Low,Medium,631,66063,0
CUST03226,ACC03226,Current,2024-01-25,Pending,23,Teacher,Low,Medium,746,469531,0
CUST03227,ACC03227,Savings,2025-07-14,Verified,20,Engineer,High,Low,844,68193,0
CUST03228,ACC03228,Savings,2022-06-04,Verified,29,Teacher,Low,Low,665,159264,0
CUST03229,ACC03229,Current,2024-12-23,Verified,19,Unemployed,Medium,Medium,801,295766,0
CUST03230,ACC03230,Savings,2025-03-28,Verified,18,Student,Medium,Medium,715,244945,0
CUST03231,ACC03231,Current,2025-01-29,Verified,57,Freelancer,Low,Medium,630,381564,0
CUST03232,ACC03232,Current,2023-05-17,Verified,37,Freelancer,Medium,Low,827,472915,0
CUST03233,ACC03233,Current,2023-07-27,Verified,33,Teacher,High,Medium,720,345112,0
CUST03234,ACC03234,Current,2023-05-12,Verified,39,Unemployed,Medium,Low,720,350086,0
CUST03235,ACC03235,Current,2023-11-19,Pending,37,Unemployed,High,Low,669,192466,0
CUST03236,ACC03236,Savings,2023-10-03,Verified,25,Business,High,Low,701,223304,0
CUST03237,ACC03237,Savings,2023-10-14,Pending,59,Unemployed,High,Medium,777,393023,0
CUST03238,ACC03238,Current,2023-02-20,Verified,46,Student,Medium,Low,673,498246,0
CUST03239,ACC03239,Current,2023-09-20,Verified,18,Freelancer,High,Medium,698,247902,0
CUST03240,ACC03240,Savings,2023-11-01,Verified,27,Freelancer,High,Low,789,36029,0
CUST03241,ACC03241,Current,2022-07-03,Verified,19,Business,Medium,Low,762,333609,0
CUST03242,ACC03242,Savings,2022-03-31,Verified,56,Teacher,High,Low,844,121043,0
CUST03243,ACC03243,Savings,2023-02-20,Pending,58,Engineer,High,Low,666,355055,0
CUST03244,ACC03244,Current,2022-12-07,Verified,24,Student,High,Low,745,399679,0
CUST03245,ACC03245,Savings,2022-02-10,Verified,46,Freelancer,High,Low,611,331225,0
CUST03246,ACC03246,Savings,2025-04-30,Verified,40,Engineer,Medium,Low,813,463992,0
CUST03247,ACC03247,Current,2024-04-16,Pending,58,Unemployed,High,Low,785,443391,0
CUST03248,ACC03248,Current,2023-03-07,Verified,21,Freelancer,Medium,Medium,764,156340,0
CUST03249,ACC03249,Current,2024-07-19,Verified,55,Freelancer,Low,Medium,666,436698,0
CUST03250,ACC03250,Current,2024-06-15,Pending,28,Unemployed,High,Low,724,357663,0
CUST03251,ACC03251,Current,2023-12-21,Verified,48,Unemployed,High,Low,720,228036,0
CUST03252,ACC03252,Current,2024-10-01,Verified,18,Freelancer,Low,Low,787,60160,0
CUST03253,ACC03253,Savings,2025-07-11,Pending,60,Unemployed,Low,Medium,650,122746,0
CUST03254,ACC03254,Current,2022-03-13,Verified,31,Teacher,High,Low,837,90635,0
CUST03255,ACC03255,Savings,2022-09-07,Verified,37,Business,High,Medium,838,410873,0
CUST03256,ACC03256,Current,2025-08-29,Verified,60,Unemployed,High,Low,641,326664,0
CUST03257,ACC03257,Current,2025-03-20,Verified,33,Engineer,High,Medium,714,288569,0
CUST03258,ACC03258,Current,2025-08-18,Verified,22,Teacher,Low,Low,842,478281,0
CUST03259,ACC03259,Savings,2025-02-23,Pending,32,Unemployed,Low,Low,811,54090,0
CUST03260,ACC03260,Savings,2022-10-16,Verified,43,Teacher,High,Medium,763,188183,0
CUST03261,ACC03261,Current,2024-08-29,Pending,63,Business,High,Medium,601,446332,0
CUST03262,ACC03262,Current,2024-06-11,Verified,55,Engineer,Low,Low,847,201210,0
CUST03263,ACC03263,Current,2025-02-13,Verified,20,Unemployed,Medium,Medium,719,102268,0
CUST03264,ACC03264,Savings,2023-06-30,Verified,35,Freelancer,Medium,Low,611,427120,0
CUST03265,ACC03265,Savings,2022-04-26,Verified,36,Teacher,High,Medium,730,387018,0
CUST03266,ACC03266,Current,2024-03-03,Verified,27,Student,Low,Medium,625,61580,0
CUST03267,ACC03267,Current,2025-02-05,Verified,21,Unemployed,Medium,Medium,729,459762,0
CUST03268,ACC03268,Savings,2023-06-09,Verified,36,Unemployed,Medium,Medium,649,418733,0
CUST03269,ACC03269,Current,2025-01-16,Verified,41,Freelancer,Low,Medium,804,383408,0
CUST03270,ACC03270,Current,2025-06-14,Verified,49,Unemployed,High,Low,655,383851,0
CUST03271,ACC03271,Current,2023-02-02,Verified,47,Unemployed,Low,Medium,721,266379,0
CUST03272,ACC03272,Savings,2023-11-20,Verified,19,Business,Medium,Low,826,489023,0
CUST03273,ACC03273,Current,2024-07-04,Verified,40,Engineer,Medium,Low,671,137294,0
CUST03274,ACC03274,Savings,2022-12-21,Verified,20,Teacher,Low,Low,671,177799,0
CUST03275,ACC03275,Current,2023-03-04,Verified,61,Unemployed,High,Low,655,92824,0
CUST03276,ACC03276,Current,2022-03-09,Pending,27,Freelancer,Medium,Medium,717,495387,0
CUST03277,ACC03277,Current,2024-08-26,Verified,55,Engineer,Low,Medium,735,50190,0
CUST03278,ACC03278,Current,2024-06-22,Pending,35,Unemployed,Low,Medium,811,272330,0
CUST03279,ACC03279,Savings,2023-03-13,Pending,44,Freelancer,High,Medium,767,465437,0
CUST03280,ACC03280,Savings,2025-08-15,Verified,30,Teacher,High,Medium,731,52825,0
CUST03281,ACC03281,Current,2024-11-08,Verified,63,Engineer,Low,Low,846,77152,0
CUST03282,ACC03282,Current,2023-12-17,Pending,51,Unemployed,Medium,Low,634,47920,0
CUST03283,ACC03283,Current,2022-06-22,Verified,37,Business,High,Low,694,64657,0
CUST03284,ACC03284,Current,2023-01-02,Verified,48,Business,Medium,Medium,752,45697,0
CUST03285,ACC03285,Current,2023-11-29,Pending,22,Business,Medium,Low,684,234273,0
CUST03286,ACC03286,Savings,2023-06-09,Verified,53,Engineer,Low,Low,785,323026,0
CUST03287,ACC03287,Savings,2024-08-02,Verified,35,Student,Low,Low,664,189397,0
CUST03288,ACC03288,Savings,2025-08-06,Pending,22,Unemployed,Medium,Medium,651,424881,0
CUST03289,ACC03289,Savings,2024-12-26,Verified,18,Engineer,High,Low,846,214035,0
CUST03290,ACC03290,Savings,2024-09-04,Pending,22,Freelancer,Medium,Low,654,158746,0
CUST03291,ACC03291,Current,2022-04-02,Verified,30,Freelancer,High,Medium,731,159728,0
CUST03292,ACC03292,Savings,2023-11-03,Verified,64,Teacher,High,Low,715,204739,0
CUST03293,ACC03293,Savings,2025-06-18,Verified,45,Teacher,High,Low,615,488703,0
CUST03294,ACC03294,Current,2025-05-02,Verified,43,Freelancer,Low,Low,703,280482,0
CUST03295,ACC03295,Savings,2023-02-13,Verified,33,Engineer,High,Medium,828,334171,0
CUST03296,ACC03296,Savings,2022-05-08,Verified,44,Engineer,High,Low,793,236717,0
CUST03297,ACC03297,Current,2023-05-05,Pending,61,Unemployed,Low,Medium,769,416295,0
CUST03298,ACC03298,Current,2023-12-01,Pending,20,Teacher,High,Low,741,419807,0
CUST03299,ACC03299,Current,2025-05-05,Verified,25,Freelancer,Low,Medium,743,285121,0
CUST03300,ACC03300,Savings,2024-02-10,Verified,47,Student,Medium,Low,824,253329,0
CUST03301,ACC03301,Current,2022-02-27,Pending,47,Business,Medium,Medium,648,337444,0
CUST03302,ACC03302,Savings,2024-09-15,Verified,62,Engineer,Low,Low,689,35361,0
CUST03303,ACC03303,Current,2023-06-26,Pending,49,Business,Medium,Low,635,163751,0
CUST03304,ACC03304,Current,2025-08-10,Verified,26,Student,High,Low,639,272012,0
CUST03305,ACC03305,Current,2023-01-05,Pending,36,Engineer,Low,Low,623,295374,0
CUST03306,ACC03306,Current,2024-04-18,Verified,47,Business,High,Medium,653,499968,0
CUST03307,ACC03307,Savings,2024-11-08,Verified,59,Freelancer,Low,Medium,625,184293,0
CUST03308,ACC03308,Savings,2025-06-30,Verified,22,Freelancer,High,Low,798,415627,0
CUST03309,ACC03309,Savings,2024-03-23,Verified,53,Unemployed,High,Medium,825,396836,0
CUST03310,ACC03310,Current,2024-06-21,Verified,27,Business,Medium,Low,783,159749,0
CUST03311,ACC03311,Savings,2022-02-21,Verified,35,Engineer,High,Medium,617,455941,0
CUST03312,ACC03312,Savings,2023-01-06,Pending,53,Engineer,High,Medium,735,410895,0
CUST03313,ACC03313,Savings,2025-06-19,Pending,23,Freelancer,High,Medium,614,360259,0
CUST03314,ACC03314,Savings,2022-05-10,Pending,26,Engineer,High,Medium,759,410198,0
CUST03315,ACC03315,Current,2022-11-20,Verified,23,Student,Medium,Low,775,476125,0
CUST03316,ACC03316,Savings,2024-09-23,Verified,47,Teacher,Low,Low,836,223565,0
CUST03317,ACC03317,Savings,2024-08-11,Pending,59,Engineer,Medium,Medium,798,33449,0
CUST03318,ACC03318,Current,2024-05-10,Verified,56,Freelancer,Medium,Medium,707,199154,0
CUST03319,ACC03319,Current,2024-06-04,Pending,62,Unemployed,Medium,Medium,714,274549,0
CUST03320,ACC03320,Savings,2025-08-08,Verified,41,Unemployed,Low,Medium,741,344190,0
CUST03321,ACC03321,Savings,2023-04-24,Verified,44,Student,Medium,Medium,748,428113,0
CUST03322,ACC03322,Savings,2023-05-01,Verified,36,Student,Low,Medium,805,164268,0
CUST03323,ACC03323,Savings,2023-06-29,Verified,20,Business,Medium,Low,631,308952,0
CUST03324,ACC03324,Savings,2022-06-06,Verified,32,Engineer,Low,Low,691,75570,0
CUST03325,ACC03325,Savings,2023-01-10,Verified,57,Teacher,Low,Medium,798,339796,0
CUST03326,ACC03326,Current,2023-04-24,Verified,27,Student,Low,Low,702,137383,0
CUST03327,ACC03327,Current,2025-04-30,Verified,48,Freelancer,High,Medium,836,146237,0
CUST03328,ACC03328,Current,2022-03-26,Verified,45,Freelancer,High,Low,691,449768,0
CUST03329,ACC03329,Current,2022-07-26,Pending,62,Engineer,High,Medium,648,178935,0
CUST03330,ACC03330,Savings,2024-11-27,Verified,29,Business,Low,Low,628,139662,0
CUST03331,ACC03331,Current,2025-06-09,Verified,36,Student,High,Medium,640,461570,0
CUST03332,ACC03332,Savings,2022-03-02,Verified,59,Business,Low,Medium,665,338032,0
CUST03333,ACC03333,Savings,2022-03-16,Verified,46,Freelancer,Low,Low,716,490332,0
CUST03334,ACC03334,Savings,2023-04-21,Pending,55,Student,High,Medium,775,131158,0
CUST03335,ACC03335,Current,2023-05-05,Pending,19,Student,Medium,Medium,670,42457,0
CUST03336,ACC03336,Savings,2023-09-08,Verified,27,Teacher,Low,Low,741,35944,0
CUST03337,ACC03337,Savings,2023-10-20,Pending,63,Engineer,Medium,Low,699,246424,0
CUST03338,ACC03338,Current,2023-11-16,Verified,53,Engineer,Medium,Low,849,361116,0
CUST03339,ACC03339,Savings,2024-05-22,Verified,46,Student,High,Low,685,270539,0
CUST03340,ACC03340,Savings,2024-07-02,Pending,41,Student,Medium,Low,810,45789,0
CUST03341,ACC03341,Savings,2022-01-23,Verified,35,Engineer,Low,Medium,632,231763,0
CUST03342,ACC03342,Current,2024-01-21,Verified,65,Freelancer,High,Medium,761,448565,0
CUST03343,ACC03343,Savings,2023-02-01,Pending,24,Freelancer,High,Low,675,283200,0
CUST03344,ACC03344,Savings,2024-06-30,Verified,32,Student,High,Low,784,460471,0
CUST03345,ACC03345,Current,2023-01-30,Verified,21,Unemployed,High,Medium,711,274420,0
CUST03346,ACC03346,Current,2022-10-04,Verified,58,Freelancer,Low,Medium,691,156210,0
CUST03347,ACC03347,Savings,2023-08-06,Verified,25,Engineer,Medium,Low,661,411277,0
CUST03348,ACC03348,Savings,2023-03-16,Verified,61,Unemployed,High,Medium,698,84901,0
CUST03349,ACC03349,Savings,2025-08-27,Verified,64,Unemployed,Medium,Medium,819,314857,0
CUST03350,ACC03350,Savings,2024-12-28,Verified,65,Engineer,Medium,Low,819,139525,0
CUST03351,ACC03351,Current,2023-01-07,Pending,65,Unemployed,High,Medium,811,208743,0
CUST03352,ACC03352,Current,2024-01-19,Verified,61,Unemployed,Medium,Low,718,256924,0
CUST03353,ACC03353,Current,2022-09-23,Verified,28,Freelancer,Medium,Low,763,468392,0
CUST03354,ACC03354,Savings,2024-08-12,Pending,21,Unemployed,High,Medium,644,193556,0
CUST03355,ACC03355,Savings,2024-03-04,Verified,18,Student,Medium,Medium,800,42959,0
CUST03356,ACC03356,Current,2022-08-21,Verified,28,Teacher,Medium,Medium,734,206503,0
CUST03357,ACC03357,Current,2022-10-30,Verified,50,Teacher,Low,Medium,742,293513,0
CUST03358,ACC03358,Savings,2025-06-21,Verified,23,Unemployed,Medium,Low,700,205628,0
CUST03359,ACC03359,Savings,2023-01-13,Verified,40,Business,High,Low,686,232390,0
CUST03360,ACC03360,Current,2023-11-16,Verified,44,Student,Medium,Medium,739,315580,0
CUST03361,ACC03361,Savings,2023-10-19,Verified,39,Teacher,High,Medium,609,397392,0
CUST03362,ACC03362,Savings,2023-06-17,Pending,26,Student,High,Low,634,367138,0
CUST03363,ACC03363,Savings,2023-01-10,Verified,44,Teacher,High,Low,747,372333,0
CUST03364,ACC03364,Savings,2022-04-08,Pending,34,Business,Low,Medium,832,237046,0
CUST03365,ACC03365,Current,2025-08-03,Verified,59,Unemployed,High,Low,715,344695,0
CUST03366,ACC03366,Current,2025-01-11,Verified,35,Business,Low,Low,674,49193,0
CUST03367,ACC03367,Savings,2025-06-12,Verified,19,Unemployed,Low,Low,638,369497,0
CUST03368,ACC03368,Current,2023-08-14,Pending,23,Freelancer,High,Low,741,266409,0
CUST03369,ACC03369,Current,2023-05-27,Verified,55,Student,Low,Low,708,285589,0
